ID,"ASSOC
WDID","ASSOC
STREAM_ID","WATER
DIVISION","WATER
DISTRICT","STREAM
NAME","STRUCTURE
CATEGORY","LOCATION ON 
GOOGLE_MAPS",LATITUDE,LONGITUDE,,
884,3600660,173194,5,36/TAW,Blue River,Diversion Dam,"https://www.google.com/maps/@39.7947501507118,-106.163917681394,20z",39.7948,-106.1639,,
886,3600705,173194,5,36/TAW,Blue River,Diversion Dam,"https://www.google.com/maps/@39.784610755855,-106.161599927831,20z",39.7846,-106.1616,,
887,3600642,173194,5,36/TAW,Blue River,Diversion Dam,"https://www.google.com/maps/@39.7767453887104,-106.159092534485,20z",39.7767,-106.1591,,
888,3600780,173194,5,36/TAW,Blue River,Diversion Dam,"https://www.google.com/maps/@39.7575750305506,-106.131446631403,20z",39.7576,-106.1314,,
889,3600671,173194,5,36/TAW,Blue River,Diversion Dam,"https://www.google.com/maps/@39.7363232205865,-106.133548827597,20z",39.7363,-106.1335,,
891,3600603,173194,5,36/TAW,Blue River,Diversion Dam,"https://www.google.com/maps/@39.7022526370665,-106.106023914376,20z",39.7023,-106.106,,
892,3600717,173194,5,36/TAW,Blue River,Diversion Dam,"https://www.google.com/maps/@39.6758800024098,-106.093661880841,20z",39.6759,-106.0937,,
893,3601114,173194,5,36/TAW,Blue River,Diversion Dam,"https://www.google.com/maps/@39.6461284615233,-106.076719260218,20z",39.6461,-106.0767,,
896,3600535,173194,5,36/TAW,Blue River,Diversion Dam,"https://www.google.com/maps/@39.6295695939808,-106.071397178614,20z",39.6296,-106.0714,,
899,,173194,5,36/TAW,Blue River,Diversion Dam,"https://www.google.com/maps/@39.5576970482982,-106.047821567017,20z",39.5577,-106.0478,,
902,3600963,173194,5,36/TAW,Blue River,Diversion Dam,"https://www.google.com/maps/@39.4751786058065,-106.047069980149,20z",39.4752,-106.0471,,
906,5100877,178386,5,51,Fraser River,Diversion Dam,"https://www.google.com/maps/@40.087545243496,-105.965991810528,20z",40.0875,-105.966,,
907,5101368/5100831/5100691,178386,5,51,Fraser River,Diversion Dam,"https://www.google.com/maps/@40.0814544667359,-105.929919247652,20z",40.0815,-105.9299,,
909,5100735,178386,5,51,Fraser River,Diversion Dam,"https://www.google.com/maps/@40.0785777298486,-105.920650147955,20z",40.0786,-105.9207,,
910,5100826,178386,5,51,Fraser River,Diversion Dam,"https://www.google.com/maps/@40.0786953707436,-105.916568645417,20z",40.0787,-105.9166,,
911,5101305,178386,5,51,Fraser River,Diversion Dam,"https://www.google.com/maps/@39.987959868038,-105.827934114841,20z",39.988,-105.8279,,
912,5101307/5100699,178386,5,51,Fraser River,Diversion Dam,"https://www.google.com/maps/@39.9520462226861,-105.814457259958,20z",39.952,-105.8145,,
913,5101272,178386,5,51,Fraser River,Diversion Dam,"https://www.google.com/maps/@39.9430900952482,-105.807167667915,20z",39.9431,-105.8072,,
914,5101195,178386,5,51,Fraser River,Diversion Dam,"https://www.google.com/maps/@39.9310965573843,-105.788209820649,20z",39.9311,-105.7882,,
920,5801428,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.4883703818477,-106.969677069766,20z",40.4884,-106.9697,,
921,5801987,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.4997057714068,-106.966266446578,20z",40.4997,-106.9663,,
924,5800728,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.5129571692517,-106.954095137516,20z",40.513,-106.9541,,
925,5802578,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.5252056761856,-106.938614480447,20z",40.5252,-106.9386,,
926,5800908,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.536220101949,-106.928218260101,20z",40.5362,-106.9282,,
927,5800626,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.5442723517128,-106.914635724868,20z",40.5443,-106.9146,,
928,5800940,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.5515014637042,-106.895775603344,20z",40.5515,-106.8958,,
929,5801021,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.5613241373738,-106.890988910635,20z",40.5613,-106.891,,
930,5800599,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.5675776600411,-106.888334964269,20z",40.5676,-106.8883,,
932,5800789,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.5960810647782,-106.920290093193,20z",40.5961,-106.9203,,
933,5800568,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.6109581336237,-106.954831636928,20z",40.611,-106.9548,,
934,5800662,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.6373534147807,-106.949883095109,20z",40.6374,-106.9499,,
935,5800714,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.6529106310684,-106.946016663271,20z",40.6529,-106.946,,
936,5800915,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.6542849145742,-106.944702709611,20z",40.6543,-106.9447,,
937,5800577,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.66401062202,-106.944370452686,20z",40.664,-106.9444,,
938,5800513,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.6843938183761,-106.938374962676,20z",40.6844,-106.9384,,
939,,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.685159413983,-106.93814598077,20z",40.6852,-106.9381,,
940,5800649,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.6964994163673,-106.932189823977,20z",40.6965,-106.9322,,
941,5800928,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.7183380452263,-106.907972778413,20z",40.7183,-106.908,,
942,5800694,172505,6,58,Elk River,Diversion Dam,"https://www.google.com/maps/@40.7271050925756,-106.883954483926,20z",40.7271,-106.884,,
943,4300877,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@40.0970335704782,-108.81083741625,20z",40.097,-108.8108,,
944,4300868,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@40.1780425532311,-108.371841261824,20z",40.178,-108.3718,,
945,4300796,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@40.0957380597762,-108.227020169572,20z",40.0957,-108.227,,
946,4301120,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@40.0813590820075,-108.199061265879,20z",40.0814,-108.1991,,
947,4301036,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@40.057478754223,-108.156012689833,20z",40.0575,-108.156,,
948,4300684,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@40.0104690037022,-108.086939845002,20z",40.0105,-108.0869,,
949,4300883,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@40.0209280941243,-107.967299501062,20z",40.0209,-107.9673,,
950,4300867,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@40.0173986440199,-107.959295012809,20z",40.0174,-107.9593,,
951,4300926,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@40.034627961894,-107.865941548401,20z",40.0346,-107.8659,,
953,4300694,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@39.9783119952965,-107.812649143607,20z",39.9783,-107.8126,,
954,4300694,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@39.9776945039165,-107.810975073866,20z",39.9777,-107.811,,
955,4300848,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@39.966731836937,-107.803867613799,20z",39.9667,-107.8039,,
956,4300996,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@39.9509600558653,-107.789022679821,20z",39.951,-107.789,,
957,4300636,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@39.9509075200123,-107.7883586104,20z",39.9509,-107.7884,,
958,4300819,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@39.944660844239,-107.756654395622,20z",39.9447,-107.7567,,
959,4300607,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@39.9449488367938,-107.755430817511,20z",39.9449,-107.7554,,
960,4300914,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@39.9418513755492,-107.735251031659,20z",39.9419,-107.7353,,
961,4300841,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@39.9475541763281,-107.732042626514,20z",39.9476,-107.732,,
962,4300779,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@39.9459395113402,-107.720301940872,20z",39.9459,-107.7203,,
963,4302599,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@39.9482848023983,-107.699483058992,20z",39.9483,-107.6995,,
964,4300665,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@39.9576059327198,-107.653978179773,20z",39.9576,-107.654,,
965,4300840,204653,6,43,White River,Diversion Dam,"https://www.google.com/maps/@39.9627753325927,-107.648845856988,20z",39.9628,-107.6488,,
970,4400500,169566,6,44,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.453339049795,-108.384049542131,20z",40.4533,-108.384,,
971,4400833,169566,6,44,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.5259547944173,-108.24807753331,20z",40.526,-108.2481,,
972,,169566,6,44,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.5332227743818,-108.242696303717,20z",40.5332,-108.2427,,
973,4400786,169566,6,44,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.5364369881646,-108.24024620529,20z",40.5364,-108.2402,,
974,4400694,169566,6,44,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4724651905438,-107.991365053343,20z",40.4725,-107.9914,,
975,4400677,169566,6,44,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4409170547379,-107.914708013258,20z",40.4409,-107.9147,,
976,4400675,169566,6,44,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4272198548925,-107.856626755559,20z",40.4272,-107.8566,,
977,4400581,169566,6,44,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4992935603314,-107.536635512836,20z",40.4993,-107.5366,,
978,4400589,169566,6,44,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.5110538356954,-107.472091725907,20z",40.5111,-107.4721,,
979,4400589,169566,6,44,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.511963183238,-107.469067206628,20z",40.512,-107.4691,,
980,5702088,169566,6,57,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4879465040633,-107.312214113244,20z",40.4879,-107.3122,,
981,5700628,169566,6,57,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4915223339381,-107.30301950422,20z",40.4915,-107.303,,
982,5700592,169566,6,57,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.5115122531924,-107.210886592529,20z",40.5115,-107.2109,,
983,5700675,169566,6,57,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.480138580973,-107.03333047355,20z",40.4801,-107.0333,,
984,5700579,169566,6,57,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4793556018399,-107.009756334707,20z",40.4794,-107.0098,,
985,,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4932472302142,-106.946596480337,20z",40.4932,-106.9466,,
986,5800944,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4970180596155,-106.85929736344,20z",40.497,-106.8593,,
987,5800944,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4966495737016,-106.858488057674,20z",40.4966,-106.8585,,
988,5801045,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4930592719907,-106.849849389365,20z",40.4931,-106.8498,,
989,5801898,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4898325763536,-106.842685623483,20z",40.4898,-106.8427,,
990,5801898,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4886740472336,-106.84113197426,20z",40.4887,-106.8411,,
991,5801897,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4870955105614,-106.839169958903,20z",40.4871,-106.8392,,
992,5801899,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4860093652263,-106.837635841369,20z",40.486,-106.8376,,
994,5801782,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4709590090996,-106.831283296176,20z",40.471,-106.8313,,
995,5800612,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4360464807402,-106.826107827975,20z",40.436,-106.8261,,
996,5800512,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4249106165463,-106.831677867635,20z",40.4249,-106.8317,,
998,5801786,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4108894095811,-106.833728670979,20z",40.4109,-106.8337,,
999,5801787,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4090417625078,-106.833443818324,20z",40.409,-106.8334,,
1000,,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4067391481667,-106.834528412757,20z",40.4067,-106.8345,,
1001,,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.4052986178282,-106.834159935318,20z",40.4053,-106.8342,,
1003,5800530,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.3846734351784,-106.831782833963,20z",40.3847,-106.8318,,
1004,5800897,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.3699248201583,-106.809747568938,20z",40.3699,-106.8097,,
1005,5800922,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.369912953014,-106.808248025332,20z",40.3699,-106.8082,,
1006,5800850,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.3654683543361,-106.800561038914,20z",40.3655,-106.8006,,
1007,5800749,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.3346977895555,-106.812259571266,20z",40.3347,-106.8123,,
1008,5800916,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.3140935181387,-106.812307783597,20z",40.3141,-106.8123,,
1009,5800905,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.3111975701139,-106.811220961565,20z",40.3112,-106.8112,,
1010,5802120,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.2878079296547,-106.822535460484,20z",40.2878,-106.8225,,
1011,,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.261205830006,-106.904899283922,20z",40.2612,-106.9049,,
1012,,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.2599746944967,-106.914019561132,20z",40.26,-106.914,,
1013,5801035,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.2606586987195,-106.916309797031,20z",40.2607,-106.9163,,
1014,,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.2537473788618,-106.926084538288,20z",40.2537,-106.9261,,
1015,5800809,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.2487525547782,-106.932025628538,20z",40.2488,-106.932,,
1016,5801710,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.2390980785723,-106.937927070971,20z",40.2391,-106.9379,,
1017,5800873,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.2184855982605,-106.94061252135,20z",40.2185,-106.9406,,
1018,5800808,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.214037773077,-106.932302810425,20z",40.214,-106.9323,,
1019,5801102,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.1983724600531,-106.921828147991,20z",40.1984,-106.9218,,
1020,5800879,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.1887100901748,-106.918355137485,20z",40.1887,-106.9184,,
1021,5800622,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.1799041747689,-106.91384519673,20z",40.1799,-106.9138,,
1022,5800543,169566,6,58,Yampa River,Diversion Dam,"https://www.google.com/maps/@40.1695743497871,-106.905876751856,20z",40.1696,-106.9059,,
1026,3200529,201753,7,32,McElmo Creek,Diversion Dam,"https://www.google.com/maps/@37.3264440903418,-108.941073041582,20z",37.3264,-108.9411,,
1027,3200528,201753,7,32,McElmo Creek,Diversion Dam,"https://www.google.com/maps/@37.325892245694,-108.931402624829,20z",37.3259,-108.9314,,
1028,3200634,201753,7,32,McElmo Creek,Diversion Dam,"https://www.google.com/maps/@37.3290773473762,-108.880254316579,20z",37.3291,-108.8803,,
1029,3200574,201753,7,32,McElmo Creek,Diversion Dam,"https://www.google.com/maps/@37.3280194031044,-108.878041139191,20z",37.328,-108.878,,
1030,3200652,201753,7,32,McElmo Creek,Diversion Dam,"https://www.google.com/maps/@37.3377636172844,-108.790105247288,20z",37.3378,-108.7901,,
1031,3200509,201753,7,32,McElmo Creek,Diversion Dam,"https://www.google.com/maps/@37.3357217752864,-108.732587036032,20z",37.3357,-108.7326,,
1032,3200877,201753,7,32,McElmo Creek,Diversion Dam,"https://www.google.com/maps/@37.3196010712025,-108.601096248181,20z",37.3196,-108.6011,,
1034,2900555,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.0150661565914,-107.225066655026,20z",37.0151,-107.2251,,
1035,2901060,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.0177567508736,-107.216056401238,20z",37.0178,-107.2161,,
1036,2900759,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.0348904457739,-107.204331724212,20z",37.0349,-107.2043,,
1037,2900611,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.0541858895275,-107.109200038576,20z",37.0542,-107.1092,,
1039,2900663,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.0831208082619,-107.067072400947,20z",37.0831,-107.0671,,
1040,2900615,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.0964529424528,-107.05274312223,20z",37.0965,-107.0527,,
1041,2900743,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.0990602372704,-107.0542142025,20z",37.0991,-107.0542,,
1042,2900699,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.1010010111277,-107.049843220291,20z",37.101,-107.0498,,
1045,,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.1128865381529,-107.045441709127,20z",37.1129,-107.0454,,
1046,2900618,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.1200395090746,-107.043067403576,20z",37.12,-107.0431,,
1047,2900567,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.1217295273917,-107.045176950249,20z",37.1217,-107.0452,,
1048,2900856,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.1634030305538,-107.038976029055,20z",37.1634,-107.039,,
1049,,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.1722678307713,-107.03554730617,20z",37.1723,-107.0355,,
1051,2900961,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.1777464220223,-107.033435031947,20z",37.1777,-107.0334,,
1052,,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.1919703813875,-107.022577192351,20z",37.192,-107.0226,,
1054,2901006,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2199216984689,-107.014841296709,20z",37.2199,-107.0148,,
1055,2900987,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2364529456748,-107.010442903537,20z",37.2365,-107.0104,,
1056,,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2474846813807,-107.012253071737,20z",37.2475,-107.0123,,
1057,2901086,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2486488639833,-107.012913574994,20z",37.2486,-107.0129,,
1058,2901088,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2498537955649,-107.012590669731,20z",37.2499,-107.0126,,
1059,,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2504862426104,-107.012116050192,20z",37.2505,-107.0121,,
1073,2900951,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.270414489456,-106.997920039354,20z",37.2704,-106.9979,,
1074,2900943,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2702543595057,-106.996550122252,20z",37.2703,-106.9966,,
1075,2900683,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.2763524250871,-106.987657905864,20z",37.2764,-106.9877,,
1076,2900575,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3085331227006,-106.970198275617,20z",37.3085,-106.9702,,
1077,2900730,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3095654358223,-106.968380524755,20z",37.3096,-106.9684,,
1078,2903682,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3206527130855,-106.965828523365,20z",37.3207,-106.9658,,
1079,2900971,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3266911173626,-106.962090910969,20z",37.3267,-106.9621,,
1080,2900569,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3351249726535,-106.943257436686,20z",37.3351,-106.9433,,
1081,2900686,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3354871374391,-106.937088014621,20z",37.3355,-106.9371,,
1082,2900666,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3413190816046,-106.926692191918,20z",37.3413,-106.9267,,
1083,2900677,1454998,7,29,San Juan River,Diversion Dam,"https://www.google.com/maps/@37.3542674486128,-106.910960101408,20z",37.3543,-106.911,,
1084,3400531,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.310510396232,-108.349020032993,20z",37.3105,-108.349,,
1085,3400524,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3249838343754,-108.332396767274,20z",37.325,-108.3324,,
1087,3400534,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3326761750836,-108.324372563188,20z",37.3327,-108.3244,,
1088,3400505,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3345112806635,-108.320148174822,20z",37.3345,-108.3201,,
1089,3400552,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3404118147671,-108.313653289597,20z",37.3404,-108.3137,,
1090,3400574,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3414422140377,-108.303169921545,20z",37.3414,-108.3032,,
1091,3400580,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3432332263261,-108.29721433043,20z",37.3432,-108.2972,,
1092,3400583,902295,7,34,Mancos River,Diversion Dam,"https://www.google.com/maps/@37.3430982563348,-108.294253650534,20z",37.3431,-108.2943,,
1095,3300540,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.0150829691853,-108.189188166392,20z",37.0151,-108.1892,,
1096,3300546,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.0538120794222,-108.182834490482,20z",37.0538,-108.1828,,
1097,3300588,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1186499403389,-108.186930230028,20z",37.1186,-108.1869,,
1098,3300550,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1394717035887,-108.161936262124,20z",37.1395,-108.1619,,
1099,3300548,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1409449452555,-108.159746613478,20z",37.1409,-108.1597,,
1100,3300547,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1513214758134,-108.149244297949,20z",37.1513,-108.1492,,
1101,3300563,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1679231713709,-108.125430792946,20z",37.1679,-108.1254,,
1102,3300551,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1692509461999,-108.114495028641,20z",37.1693,-108.1145,,
1103,3300542,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.1820753863451,-108.095006354408,20z",37.1821,-108.095,,
1104,3300549,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.2008172474172,-108.077831415947,20z",37.2008,-108.0778,,
1105,3300518,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.2537534945966,-108.034072659758,20z",37.2538,-108.0341,,
1106,3300554,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.256339943153,-108.033982738459,20z",37.2563,-108.034,,
1107,3300504,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.2857201756758,-108.040082418822,20z",37.2857,-108.0401,,
1108,3300501,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.2896321754055,-108.040579417977,20z",37.2896,-108.0406,,
1109,3300533,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.3073823584183,-108.046929164579,20z",37.3074,-108.0469,,
1110,3300508,897392,7,33,La Plata River,Diversion Dam,"https://www.google.com/maps/@37.3379309421175,-108.06241364523,20z",37.3379,-108.0624,,
1111,3004664,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.0179367409786,-107.872153379218,20z",37.0179,-107.8722,,
1112,3004665,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.0360998251406,-107.87487973564,20z",37.0361,-107.8749,,
1113,3001023,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.1373432545679,-107.892593586412,20z",37.1373,-107.8926,,
1116,3001295,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.2767839777675,-107.883192984049,20z",37.2768,-107.8832,,
1119,3000539,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.4426773272379,-107.804687526051,20z",37.4427,-107.8047,,
1120,3000506,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.4442530046548,-107.803932241802,20z",37.4443,-107.8039,,
1121,3000617,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.450947389757,-107.801248973933,20z",37.4509,-107.8012,,
1122,3000504,900284,7,30,Animas River,Diversion Dam,"https://www.google.com/maps/@37.4560772108636,-107.799986643135,20z",37.4561,-107.8,,
1125,3100507,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.0771753111337,-107.615200477922,20z",37.0772,-107.6152,,
1137,3100500,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.1346385440362,-107.623258141333,20z",37.1346,-107.6233,,
1138,3100659,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.1828742695322,-107.58756391404,20z",37.1829,-107.5876,,
1139,3101045,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.1906376263428,-107.587805099265,20z",37.1906,-107.5878,,
1140,,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.1993645552733,-107.588999747935,20z",37.1994,-107.589,,
1141,3100667,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2021454937864,-107.588057700083,20z",37.2021,-107.5881,,
1142,3100502,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2127931047353,-107.591764606767,20z",37.2128,-107.5918,,
1144,3101044,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2167572624066,-107.597942711571,20z",37.2168,-107.5979,,
1145,3100547,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2239993934866,-107.605548512086,20z",37.224,-107.6055,,
1146,3100519,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2350364122662,-107.611655418176,20z",37.235,-107.6117,,
